n_du_site;latitude_du_site;longitude_du_site;altitude_du_site;altitude_du_site_ign;nom_du_site;commune;departement;region;pays;numero_de_maille_drias;numero_de_maille_safran
464100;46.03029;6.908066;1920;1936;loriazouest;Vallorcine;Haute-Savoie;Auvergne-Rhône-Alpes;France;9121;6015
464101;46.030106;6.907938;1920;1936;loriazouest;Vallorcine;Haute-Savoie;Auvergne-Rhône-Alpes;France;9121;6015
464102;46.030342;6.908168;1920;1936;loriazouest;Vallorcine;Haute-Savoie;Auvergne-Rhône-Alpes;France;9121;6015
464103;46.0356;6.915829;1900;1924;loriazmilieu;Vallorcine;Haute-Savoie;Auvergne-Rhône-Alpes;France;NA;NA
464104;46.03559;6.915775;1900;1924;loriazmilieu;Vallorcine;Haute-Savoie;Auvergne-Rhône-Alpes;France;NA;NA
464105;46.03549;6.915866;1900;1924;loriazmilieu;Vallorcine;Haute-Savoie;Auvergne-Rhône-Alpes;France;NA;NA
464106;46.03543;6.915786;1900;1838;loriazmilieu;Vallorcine;Haute-Savoie;Auvergne-Rhône-Alpes;France;NA;NA
464107;46.0356;6.915646;1900;1924;loriazmilieu;Vallorcine;Haute-Savoie;Auvergne-Rhône-Alpes;France;NA;NA
464108;45.71851;5.984292;650;648;physalis;Montcel;Savoie;Auvergne-Rhône-Alpes;France;8540;6344
464109;45.71861;5.984743;650;648;physalis;Montcel;Savoie;Auvergne-Rhône-Alpes;France;8540;6344
464110;45.71823;5.9847;650;648;physalis;Montcel;Savoie;Auvergne-Rhône-Alpes;France;8540;6344
464111;45.71843;5.984332;650;648;physalis;Montcel;Savoie;Auvergne-Rhône-Alpes;France;8540;6344
464112;45.71848;5.984442;650;648;physalis;Montcel;Savoie;Auvergne-Rhône-Alpes;France;8540;6344
464113;45.71868;5.984643;650;648;physalis;Montcel;Savoie;Auvergne-Rhône-Alpes;France;8540;6344
464114;45.71822;5.984432;650;648;physalis;Montcel;Savoie;Auvergne-Rhône-Alpes;France;8540;6344
464115;45.71862;5.984491;650;648;physalis;Montcel;Savoie;Auvergne-Rhône-Alpes;France;8540;6344
464116;45.58869;5.717697;450;436;picride;Sainte-Marie-d'Alvey;Savoie;Auvergne-Rhône-Alpes;France;8251;6501
464117;45.58833;5.717697;450;436;picride;Sainte-Marie-d'Alvey;Savoie;Auvergne-Rhône-Alpes;France;8251;6501
464118;45.44438;6.649957;860;867;pie;Bozel;Savoie;Auvergne-Rhône-Alpes;France;7975;6673
464119;45.44386;6.649056;855;876;pie;Bozel;Savoie;Auvergne-Rhône-Alpes;France;7975;6673
464120;45.44436;6.64959;860;867;pie;Bozel;Savoie;Auvergne-Rhône-Alpes;France;7975;6673
464121;45.44444;6.649523;860;867;pie;Bozel;Savoie;Auvergne-Rhône-Alpes;France;7975;6673
464122;45.44361;6.649512;855;867;pie;Bozel;Savoie;Auvergne-Rhône-Alpes;France;7975;6673
464123;45.4443;6.649872;860;867;pie;Bozel;Savoie;Auvergne-Rhône-Alpes;France;7975;6673
464124;45.44437;6.650118;860;867;pie;Bozel;Savoie;Auvergne-Rhône-Alpes;France;7975;6673
464125;45.80327;7.56929;1541;NA;piment;Torgnon;Torgnon;Vallée d'Aoste;Italie;NA;NA
464126;45.80232;7.570502;1503;NA;piment;Torgnon;Torgnon;Vallée d'Aoste;Italie;NA;NA
464127;45.80232;7.570524;1503;NA;piment;Torgnon;Torgnon;Vallée d'Aoste;Italie;NA;NA
464128;45.80184;7.570298;1494;NA;piment;Torgnon;Torgnon;Vallée d'Aoste;Italie;NA;NA
464129;45.8027;7.570341;1516;NA;piment;Torgnon;Torgnon;Vallée d'Aoste;Italie;NA;NA
464130;45.80365;7.569901;1534;NA;piment;Torgnon;Torgnon;Vallée d'Aoste;Italie;NA;NA
464131;45.92676;5.92777;490;479;pinson;Versonnex;Haute-Savoie;Auvergne-Rhône-Alpes;France;8968;6095
464132;45.92762;5.92643;495;493;pinson;Versonnex;Haute-Savoie;Auvergne-Rhône-Alpes;France;8968;6095
464133;45.93798;6.734232;817;816;pissenlit;Passy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
464134;45.93795;6.734297;815;793;pissenlit;Passy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
464137;45.94221;6.644046;570;562;plane;Sallanches;Haute-Savoie;Auvergne-Rhône-Alpes;France;8975;6102
464138;45.94221;6.644024;570;562;plane;Sallanches;Haute-Savoie;Auvergne-Rhône-Alpes;France;8975;6102
464140;45.94257;6.643767;570;553;plane;Sallanches;Haute-Savoie;Auvergne-Rhône-Alpes;France;8975;6102
464141;45.94246;6.643681;570;553;plane;Sallanches;Haute-Savoie;Auvergne-Rhône-Alpes;France;8975;6102
464142;45.94267;6.642962;570;553;plane;Sallanches;Haute-Savoie;Auvergne-Rhône-Alpes;France;8975;6102
464143;45.94266;6.643198;570;553;plane;Sallanches;Haute-Savoie;Auvergne-Rhône-Alpes;France;8975;6102
464144;45.94267;6.643123;570;553;plane;Sallanches;Haute-Savoie;Auvergne-Rhône-Alpes;France;8975;6102
464145;45.94216;6.643601;570;553;plane;Sallanches;Haute-Savoie;Auvergne-Rhône-Alpes;France;8975;6102
464146;45.94272;6.643284;570;553;plane;Sallanches;Haute-Savoie;Auvergne-Rhône-Alpes;France;8975;6102
464147;45.94274;6.643284;570;553;plane;Sallanches;Haute-Savoie;Auvergne-Rhône-Alpes;France;8975;6102
464148;46.30486;6.308839;390;431;pois;Douvaine;Haute-Savoie;Auvergne-Rhône-Alpes;France;9687;5644
464149;46.30488;6.308577;390;431;pois;Douvaine;Haute-Savoie;Auvergne-Rhône-Alpes;France;9687;5644
464150;48.74521;7.263851;355;383;poivron;Lutzelbourg;Moselle;Grand Est;France;14556;1609
464151;48.74535;7.263851;355;383;poivron;Lutzelbourg;Moselle;Grand Est;France;14556;1609
464152;48.74441;7.261791;350;373;poivron;Lutzelbourg;Moselle;Grand Est;France;14556;1609
464153;48.76674;7.264159;350;332;poivron;Phalsbourg;Moselle;Grand Est;France;14699;1500
464154;48.74656;7.264194;350;364;poivron;Phalsbourg;Moselle;Grand Est;France;14556;1609
464155;48.7456;7.263507;354;383;poivron;Lutzelbourg;Moselle;Grand Est;France;14556;1609
464156;48.745426;7.263722;354;383;poivron;Lutzelbourg;Moselle;Grand Est;France;14556;1609
464157;48.74535;7.263765;354;383;poivron;Lutzelbourg;Moselle;Grand Est;France;14556;1609
464158;44.32;3.598086;550;547;posidonie;Florac Trois Rivières;Lozère;Occitanie;France;5657;7954
464159;44.3233;3.597486;550;545;posidonie;Florac Trois Rivières;Lozère;Occitanie;France;5657;7954
464160;44.31991;3.599154;550;547;posidonie;Florac Trois Rivières;Lozère;Occitanie;France;5657;7954
464161;44.32366;3.597185;550;545;posidonie;Florac Trois Rivières;Lozère;Occitanie;France;5657;7954
464162;44.32012;3.597121;550;552;posidonie;Florac Trois Rivières;Lozère;Occitanie;France;5657;7954
464163;46.06339;6.574459;480;478;potamot;Cluses;Haute-Savoie;Auvergne-Rhône-Alpes;France;9260;5920
464164;46.06403;6.575531;480;479;potamot;Cluses;Haute-Savoie;Auvergne-Rhône-Alpes;France;9260;5920
464165;45.69928;7.700214;1030;NA;potiron;Emarèse;Emarèse;Vallée d'Aoste;Italie;NA;NA
464166;45.69922;7.700386;1030;NA;potiron;Emarèse;Emarèse;Vallée d'Aoste;Italie;NA;NA
464167;45.69933;7.700332;1030;NA;potiron;Emarèse;Emarèse;Vallée d'Aoste;Italie;NA;NA
464168;45.69936;7.700471;1030;NA;potiron;Emarèse;Emarèse;Vallée d'Aoste;Italie;NA;NA
464169;45.69934;7.700214;1030;NA;potiron;Emarèse;Emarèse;Vallée d'Aoste;Italie;NA;NA
464170;45.69927;7.700225;1030;NA;potiron;Emarèse;Emarèse;Vallée d'Aoste;Italie;NA;NA
464171;45.69931;7.700343;1030;NA;potiron;Emarèse;Emarèse;Vallée d'Aoste;Italie;NA;NA
464172;45.6991;7.700214;1030;NA;potiron;Emarèse;Emarèse;Vallée d'Aoste;Italie;NA;NA
464173;44.88772;5.85194;753;732;pourpier;Saint-Laurent-en-Beaumont;Isère;Auvergne-Rhône-Alpes;France;6823;7315
464174;44.88686;5.85325;753;853;pourpier;Saint-Laurent-en-Beaumont;Isère;Auvergne-Rhône-Alpes;France;6823;7315
464175;44.65682;6.664305;1152;1151;maison;Guillestre;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6402;7573
464176;44.6569;6.664552;1159;1151;maison;Guillestre;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6402;7573
464177;44.65798;6.664593;1147;1151;maison;Guillestre;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6402;7573
464178;44.6583;6.664507;1147;1151;maison;Guillestre;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6402;7573
464179;44.65834;6.664215;1141;1151;maison;Guillestre;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6402;7573
464180;44.57665;6.682906;1800;1813;carlines;Vars;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6260;7656
464181;44.57645;6.682949;1800;1813;carlines;Vars;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6260;7656
464182;44.10851;6.226732;650;622;proserpine;Digne-les-Bains;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5254;8247
464183;44.10841;6.226571;650;622;proserpine;Digne-les-Bains;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5254;8247
464184;44.10844;6.226823;650;622;proserpine;Digne-les-Bains;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5254;8247
464185;44.10824;6.226689;650;622;proserpine;Digne-les-Bains;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5254;8247
464186;44.10981;6.227386;630;622;proserpine;Digne-les-Bains;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5254;8247
464187;44.10825;6.226801;650;622;proserpine;Digne-les-Bains;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5254;8247
464188;44.10853;6.226624;650;622;proserpine;Digne-les-Bains;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5254;8247
464189;44.1084;6.226581;650;622;proserpine;Digne-les-Bains;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5254;8247
464190;44.1094;6.226651;650;622;proserpine;Digne-les-Bains;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5254;8247
464191;44.10854;6.226705;650;622;proserpine;Digne-les-Bains;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5254;8247
464192;44.10842;6.226587;650;622;proserpine;Digne-les-Bains;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5254;8247
464193;44.02515;6.80886;760;735;puceron;Daluis;Alpes-Maritimes;Provence-Alpes-Côte d'Azur;France;5260;8253
464194;45.70928;6.102036;696;647;radis;Lescheraines;Savoie;Auvergne-Rhône-Alpes;France;8541;6345
464195;45.70739;6.102073;699;672;radis;Lescheraines;Savoie;Auvergne-Rhône-Alpes;France;8541;6345
464196;45.70722;6.101762;703;672;radis;Lescheraines;Savoie;Auvergne-Rhône-Alpes;France;8541;6345
464197;45.70707;6.101397;706;672;radis;Lescheraines;Savoie;Auvergne-Rhône-Alpes;France;8541;6345
464198;45.70709;6.104777;697;653;radis;Lescheraines;Savoie;Auvergne-Rhône-Alpes;France;8541;6345
464199;45.70702;6.104557;698;653;radis;Lescheraines;Savoie;Auvergne-Rhône-Alpes;France;8541;6345
464200;45.70698;6.104278;699;653;radis;Lescheraines;Savoie;Auvergne-Rhône-Alpes;France;8541;6345
464201;45.95713;6.766119;1590;1580;Ayères (ex raisin);Passy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
464202;45.957;6.766306;1590;1562;Ayères (ex raisin);Passy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
464203;45.95732;6.766462;1590;1608;Ayères (ex raisin);Passy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
464204;45.9571;6.76642;1590;1562;Ayères (ex raisin);Passy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
464205;45.9575;6.765791;1590;1605;Ayères (ex raisin);Passy;Haute-Savoie;Auvergne-Rhône-Alpes;France;8976;6103
464206;45.39986;5.721977;400;399;reglisse;Saint-Laurent-du-Pont;Isère;Auvergne-Rhône-Alpes;France;7823;6747
464207;45.40019;5.721715;400;399;reglisse;Saint-Laurent-du-Pont;Isère;Auvergne-Rhône-Alpes;France;7823;6747
464208;45.40018;5.7218;400;399;reglisse;Saint-Laurent-du-Pont;Isère;Auvergne-Rhône-Alpes;France;7823;6747
464209;45.40004;5.721956;400;399;reglisse;Saint-Laurent-du-Pont;Isère;Auvergne-Rhône-Alpes;France;7823;6747
464210;45.40058;5.71731;400;397;reglisse;Saint-Laurent-du-Pont;Isère;Auvergne-Rhône-Alpes;France;7823;6747
464211;45.40046;5.717139;400;397;reglisse;Saint-Laurent-du-Pont;Isère;Auvergne-Rhône-Alpes;France;7823;6747
464212;45.4003;5.71701;400;397;reglisse;Saint-Laurent-du-Pont;Isère;Auvergne-Rhône-Alpes;France;7823;6747
464213;46.04768;6.442204;1045;1054;rhubarbe;Brizon;Haute-Savoie;Auvergne-Rhône-Alpes;France;9116;6010
464214;46.04798;6.442183;1055;1042;rhubarbe;Brizon;Haute-Savoie;Auvergne-Rhône-Alpes;France;9116;6010
464215;46.04794;6.442215;1060;1042;rhubarbe;Brizon;Haute-Savoie;Auvergne-Rhône-Alpes;France;9116;6010
464216;46.04777;6.442204;1060;1054;rhubarbe;Brizon;Haute-Savoie;Auvergne-Rhône-Alpes;France;9116;6010
464217;46.04796;6.44214;1060;1042;rhubarbe;Brizon;Haute-Savoie;Auvergne-Rhône-Alpes;France;9116;6010
464218;46.04776;6.442065;1060;1092;rhubarbe;Brizon;Haute-Savoie;Auvergne-Rhône-Alpes;France;9116;6010
464219;46.04787;6.442;1065;1079;rhubarbe;Brizon;Haute-Savoie;Auvergne-Rhône-Alpes;France;9116;6010
464220;46.04799;6.442172;1060;1042;rhubarbe;Brizon;Haute-Savoie;Auvergne-Rhône-Alpes;France;9116;6010
464221;45.75479;6.593685;1150;1085;hauteluce;Hauteluce;Savoie;Auvergne-Rhône-Alpes;France;8546;6350
464222;45.75466;6.59383;1150;1085;hauteluce;Hauteluce;Savoie;Auvergne-Rhône-Alpes;France;8546;6350
464223;45.66617;6.61378;1750;1651;roselend;Beaufort;Savoie;Auvergne-Rhône-Alpes;France;8403;6430
464224;45.73307;6.544547;1100;1024;chantardy;Villard-sur-Doron;Savoie;Auvergne-Rhône-Alpes;France;8545;6349
464225;45.7231;6.566911;730;735;domelin;Beaufort;Savoie;Auvergne-Rhône-Alpes;France;8546;6350
464226;45.72172;6.566852;740;730;domelin;Beaufort;Savoie;Auvergne-Rhône-Alpes;France;8546;6350
464227;45.70759;6.577966;1080;1124;bersend;Beaufort;Savoie;Auvergne-Rhône-Alpes;France;8546;6350
464229;45.61068;6.100249;950;984;aillon;Aillon-le-Jeune;Savoie;Auvergne-Rhône-Alpes;France;8255;6505
464230;45.67461;6.543275;1200;1222;planay;Beaufort;Savoie;Auvergne-Rhône-Alpes;France;8402;6429
464231;45.67462;6.543291;1200;1222;planay;Beaufort;Savoie;Auvergne-Rhône-Alpes;France;8402;6429
464232;45.68744;6.569411;1058;1029;areches;Beaufort;Savoie;Auvergne-Rhône-Alpes;France;8546;6350
464233;45.68723;6.569652;1060;1029;areches;Beaufort;Savoie;Auvergne-Rhône-Alpes;France;8546;6350
464234;45.71618;6.572742;740;778;college;Beaufort;Savoie;Auvergne-Rhône-Alpes;France;8546;6350
464235;45.71609;6.57271;740;778;college;Beaufort;Savoie;Auvergne-Rhône-Alpes;France;8546;6350
464236;45.63089;6.31392;300;318;robinier;Frontenex;Savoie;Auvergne-Rhône-Alpes;France;8400;6427
464237;45.81226;6.065311;657;631;roitelet;Viuz-la-Chiésaz;Haute-Savoie;Auvergne-Rhône-Alpes;France;8684;6266
464238;45.81256;6.066277;657;647;roitelet;Viuz-la-Chiésaz;Haute-Savoie;Auvergne-Rhône-Alpes;France;8684;6266
464239;45.812874;6.066159;650;647;roitelet;Viuz-la-Chiésaz;Haute-Savoie;Auvergne-Rhône-Alpes;France;8684;6266
464240;45.81257;6.06637;650;647;roitelet;Viuz-la-Chiésaz;Haute-Savoie;Auvergne-Rhône-Alpes;France;8684;6266
464241;45.81256;6.066008;643;647;roitelet;Viuz-la-Chiésaz;Haute-Savoie;Auvergne-Rhône-Alpes;France;8684;6266
464242;45.68346;7.234947;1276;NA;romarin;Aymavilles;Aymavilles;Vallée d'Aoste;Italie;NA;NA
464243;45.683487;7.236429;1276;NA;romarin;Aymavilles;Aymavilles;Vallée d'Aoste;Italie;NA;NA
464244;45.68136;7.235816;1295;NA;romarin;Aymavilles;Aymavilles;Vallée d'Aoste;Italie;NA;NA
464245;45.68183;7.236063;1295;NA;romarin;Aymavilles;Aymavilles;Vallée d'Aoste;Italie;NA;NA
464246;45.68118;7.235742;1295;NA;romarin;Aymavilles;Aymavilles;Vallée d'Aoste;Italie;NA;NA
464247;45.68187;7.235399;1295;NA;romarin;Aymavilles;Aymavilles;Vallée d'Aoste;Italie;NA;NA
464248;45.68091;7.235828;1295;NA;romarin;Aymavilles;Aymavilles;Vallée d'Aoste;Italie;NA;NA
464249;45.68336;7.234993;1276;NA;romarin;Aymavilles;Aymavilles;Vallée d'Aoste;Italie;NA;NA
464250;45.68339;7.234969;1276;NA;romarin;Aymavilles;Aymavilles;Vallée d'Aoste;Italie;NA;NA
464251;45.68346;7.234974;1276;NA;romarin;Aymavilles;Aymavilles;Vallée d'Aoste;Italie;NA;NA
464252;45.81178;6.730943;1191;1219;Cugnon (ex Rose);Les Contamines-Montjoie;Haute-Savoie;Auvergne-Rhône-Alpes;France;8690;6272
464253;45.66557;7.691395;390;NA;rougequeue;Torille;Verrès;Vallée d'Aoste;Italie;NA;NA
464254;46.01493;6.762063;1332;1315;villaret;Sixt-Fer-à-Cheval;Haute-Savoie;Auvergne-Rhône-Alpes;France;9119;6013
464255;46.01521;6.761623;1339;1315;villaret;Sixt-Fer-à-Cheval;Haute-Savoie;Auvergne-Rhône-Alpes;France;9119;6013
464256;46.01519;6.761838;1340;1315;villaret;Sixt-Fer-à-Cheval;Haute-Savoie;Auvergne-Rhône-Alpes;France;9119;6013
464257;46.01502;6.761838;1351;1315;villaret;Sixt-Fer-à-Cheval;Haute-Savoie;Auvergne-Rhône-Alpes;France;9119;6013
464258;46.01525;6.761709;1324;1315;villaret;Sixt-Fer-à-Cheval;Haute-Savoie;Auvergne-Rhône-Alpes;France;9119;6013
464259;46.01483;6.761816;1327;1378;villaret;Sixt-Fer-à-Cheval;Haute-Savoie;Auvergne-Rhône-Alpes;France;9119;6013
464260;46.09713;6.847388;1034;1028;combe;Sixt-Fer-à-Cheval;Haute-Savoie;Auvergne-Rhône-Alpes;France;9263;5923
464261;46.09707;6.848034;1032;1028;combe;Sixt-Fer-à-Cheval;Haute-Savoie;Auvergne-Rhône-Alpes;France;9263;5923
464262;46.09683;6.848173;1028;1028;combe;Sixt-Fer-à-Cheval;Haute-Savoie;Auvergne-Rhône-Alpes;France;9263;5923
464263;46.09706;6.848993;1025;1025;combe;Sixt-Fer-à-Cheval;Haute-Savoie;Auvergne-Rhône-Alpes;France;9263;5923
464264;46.09696;6.848843;1027;1025;combe;Sixt-Fer-à-Cheval;Haute-Savoie;Auvergne-Rhône-Alpes;France;9263;5923
464265;46.09692;6.848341;1025;1028;combe;Sixt-Fer-à-Cheval;Haute-Savoie;Auvergne-Rhône-Alpes;France;9263;5923
464266;46.09752;6.849031;1025;1027;combe;Sixt-Fer-à-Cheval;Haute-Savoie;Auvergne-Rhône-Alpes;France;9263;5923
464267;46.09772;6.849175;1025;1027;combe;Sixt-Fer-à-Cheval;Haute-Savoie;Auvergne-Rhône-Alpes;France;9263;5923
464268;46.10319;6.844847;1394;1384;boret;Sixt-Fer-à-Cheval;Haute-Savoie;Auvergne-Rhône-Alpes;France;9263;5923
464269;46.10278;6.845415;1396;1384;boret;Sixt-Fer-à-Cheval;Haute-Savoie;Auvergne-Rhône-Alpes;France;9263;5923
464270;46.10317;6.844975;1394;1384;boret;Sixt-Fer-à-Cheval;Haute-Savoie;Auvergne-Rhône-Alpes;France;9263;5923
464271;45.7496;6.089247;650;629;salade;Allèves;Haute-Savoie;Auvergne-Rhône-Alpes;France;8541;6345
464272;45.74954;6.088582;650;619;salade;Allèves;Haute-Savoie;Auvergne-Rhône-Alpes;France;8541;6345
464273;45.74907;6.090159;650;629;salade;Allèves;Haute-Savoie;Auvergne-Rhône-Alpes;France;8541;6345
464274;45.74958;6.089107;650;619;salade;Allèves;Haute-Savoie;Auvergne-Rhône-Alpes;France;8541;6345
464275;45.74962;6.088979;650;619;salade;Allèves;Haute-Savoie;Auvergne-Rhône-Alpes;France;8541;6345
464276;45.75099;6.08355;650;623;salade;Allèves;Haute-Savoie;Auvergne-Rhône-Alpes;France;8541;6345
464277;45.74915;6.089714;650;629;salade;Allèves;Haute-Savoie;Auvergne-Rhône-Alpes;France;8541;6345
464278;45.75102;6.083507;650;623;salade;Allèves;Haute-Savoie;Auvergne-Rhône-Alpes;France;8541;6345
464279;45.74964;6.088228;650;619;salade;Allèves;Haute-Savoie;Auvergne-Rhône-Alpes;France;8541;6345
464280;45.7496;6.088979;650;619;salade;Allèves;Haute-Savoie;Auvergne-Rhône-Alpes;France;8541;6345
464281;45.75123;6.083797;650;666;salade;Allèves;Haute-Savoie;Auvergne-Rhône-Alpes;France;8541;6345
464282;44.78728;6.540952;1180;1206;salicorne;L'Argentière-la-Bessée;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6687;7405
464283;44.66006;6.646144;800;1004;salicorne;Guillestre;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6402;7573
464284;44.61519;6.51832;1030;1010;sanglier;Châteauroux-les-Alpes;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6401;7572
464285;44.6099;6.52359;949;947;sanglier;Châteauroux-les-Alpes;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6401;7572
464286;44.61167;6.52225;966;966;sanglier;Châteauroux-les-Alpes;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6401;7572
464287;44.6144;6.5234;965;966;sanglier;Châteauroux-les-Alpes;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6401;7572
464288;44.61263;6.52473;953;952;sanglier;Châteauroux-les-Alpes;Hautes-Alpes;Provence-Alpes-Côte d'Azur;France;6401;7572
464289;46.06775;6.291217;640;638;sarrasin;Etaux;Haute-Savoie;Auvergne-Rhône-Alpes;France;9258;5918
464290;46.06727;6.294651;640;624;sarrasin;Etaux;Haute-Savoie;Auvergne-Rhône-Alpes;France;9258;5918
464291;46.0681;6.294651;640;624;sarrasin;Etaux;Haute-Savoie;Auvergne-Rhône-Alpes;France;9258;5918
464292;46.06822;6.293792;640;631;sarrasin;Etaux;Haute-Savoie;Auvergne-Rhône-Alpes;France;9258;5918
464293;46.06703;6.295166;640;628;sarrasin;Etaux;Haute-Savoie;Auvergne-Rhône-Alpes;France;9258;5918
464294;46.06775;6.294822;640;624;sarrasin;Etaux;Haute-Savoie;Auvergne-Rhône-Alpes;France;9258;5918
464295;46.06799;6.294994;640;624;sarrasin;Etaux;Haute-Savoie;Auvergne-Rhône-Alpes;France;9258;5918
464296;46.40268;6.517022;382;373;Delta de la Dranse;Publier;Haute-Savoie;Auvergne-Rhône-Alpes;France;9832;5552
464297;46.40314;6.517263;381;373;Delta de la Dranse;Publier;Haute-Savoie;Auvergne-Rhône-Alpes;France;9832;5552
464298;46.40288;6.516458;400;373;Delta de la Dranse;Publier;Haute-Savoie;Auvergne-Rhône-Alpes;France;9832;5552
464299;46.40311;6.516324;400;373;Delta de la Dranse;Publier;Haute-Savoie;Auvergne-Rhône-Alpes;France;9832;5552
464300;46.402794;6.516952;381;373;Delta de la Dranse;Publier;Haute-Savoie;Auvergne-Rhône-Alpes;France;9832;5552
464301;46.40347;6.51744;379;373;Delta de la Dranse;Publier;Haute-Savoie;Auvergne-Rhône-Alpes;France;9832;5552
464302;46.40362;6.517526;379;373;Delta de la Dranse;Publier;Haute-Savoie;Auvergne-Rhône-Alpes;France;9832;5552
464303;44.40919;6.5258;1224;1261;saule;Méolans-Revel;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5972;7818
464304;44.40829;6.52583;1230;1261;saule;Méolans-Revel;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5972;7818
464305;44.41038;6.52715;1217;1236;saule;Méolans-Revel;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5972;7818
464306;44.41064;6.526844;1221;1236;saule;Méolans-Revel;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5972;7818
464307;44.41099;6.526935;1223;1236;saule;Méolans-Revel;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5972;7818
464308;44.41012;6.52701;1217;1236;saule;Méolans-Revel;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5972;7818
464309;44.41015;6.52827;1209;1236;saule;Méolans-Revel;Alpes-de-Haute-Provence;Provence-Alpes-Côte d'Azur;France;5972;7818
464310;44.0908;6.85266;702;803;selaginelle;Guillaumes;Alpes-Maritimes;Provence-Alpes-Côte d'Azur;France;5404;8163
464311;45.23491;6.41376;1200;1210;sphaigne;Montricher-Albanne;Savoie;Auvergne-Rhône-Alpes;France;7544;6920
464312;45.2367;6.41368;1200;1144;sphaigne;Montricher-Albanne;Savoie;Auvergne-Rhône-Alpes;France;7544;6920
464313;45.23581;6.41372;1200;1210;sphaigne;Montricher-Albanne;Savoie;Auvergne-Rhône-Alpes;France;7544;6920
464314;45.68772;6.13073;725;728;sterne;Le Châtelard;Savoie;Auvergne-Rhône-Alpes;France;8398;6425
464315;45.68765;6.130768;725;728;sterne;Le Châtelard;Savoie;Auvergne-Rhône-Alpes;France;8398;6425
464316;45.68733;6.129201;714;713;sterne;Le Châtelard;Savoie;Auvergne-Rhône-Alpes;France;8398;6425
464317;45.68737;6.12962;714;713;sterne;Le Châtelard;Savoie;Auvergne-Rhône-Alpes;France;8398;6425
464318;45.68741;6.12919;714;713;sterne;Le Châtelard;Savoie;Auvergne-Rhône-Alpes;France;8398;6425
464319;45.6887;6.130059;719;713;sterne;Le Châtelard;Savoie;Auvergne-Rhône-Alpes;France;8398;6425
464320;45.6886;6.13007;717;713;sterne;Le Châtelard;Savoie;Auvergne-Rhône-Alpes;France;8398;6425
464321;45.68817;6.130129;726;713;sterne;Le Châtelard;Savoie;Auvergne-Rhône-Alpes;France;8398;6425
464322;45.37157;5.589412;338;361;tabouret;Voiron;Isère;Auvergne-Rhône-Alpes;France;7821;6745
464323;45.37163;5.589342;338;361;tabouret;Voiron;Isère;Auvergne-Rhône-Alpes;France;7821;6745
464324;45.37095;5.58799;320;343;tabouret;Voiron;Isère;Auvergne-Rhône-Alpes;France;7821;6745
464325;45.37091;5.587958;320;343;tabouret;Voiron;Isère;Auvergne-Rhône-Alpes;France;7821;6745
464326;45.3709;5.587931;320;343;tabouret;Voiron;Isère;Auvergne-Rhône-Alpes;France;7821;6745
464327;45.3716;5.589401;338;361;tabouret;Voiron;Isère;Auvergne-Rhône-Alpes;France;7821;6745
464328;45.37165;5.589366;338;361;tabouret;Voiron;Isère;Auvergne-Rhône-Alpes;France;7821;6745
